TaskID_InDB,TaskID,OwnerJobID,CPUNeed_Claimed,RAMNeed_Claimed,StorageNeed_Claimed,ListOfResourceNeeds,TimeSubmission,TimeDeadLinePrefered,TimeDeadlineFinal,Date,SimID,EST,EFT,NodeID_SubmittedOn,LastStatus,LastStatusTime,PriorityNo,CPUNeed_Real,RAMNeed_Real,StorageNeed_Real,CPUNeed_Predicted,RAMNeed_Predicted,StorageNeed_Predicted,LengthOnScheduledMachine,LengthOnFogAndCloudBaseLineCPU,BaseLineCloudAndFogCpuMIPS,LengthOnBaseLineCloudMachine,LengthOnBaseLineFogMachine,LengthOnBaseLineIoTMachine,BaseLineCpuFogMIPS,BaseLineCpuIoTMIPS,BaseLineCpuCloudMIPS,BaseLineCloudBandwidth,BaseLineCloudAndFogBandwidth,BaseLineIoTBandwidth,BaseLineFogBandwidth,SuccessorsImediate,SuccessorsNotImmediate,PredecessorsImediate,TimeStartOnMachine,TimeFinishOnMachine
2725599,0,32,594315,179,282,22,125,26,29,1400/12/28,5508,26,28,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,26,1,0,0,0,0,0,0,0.0,1.0809,549850,1.698,0.7927,594315.0,749700,1,350000,1,1,1,1,"[2,1]","[3,6]",[],0,0
2725600,1,32,571443,2194,364,120,12,26,32,1400/12/28,5508,28,30,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,26,1,0,0,0,0,0,0,0.0,1.0393,549850,1.6327,0.7622,571443.0,749700,1,350000,1,1,1,1,[5],[6],[0],0,0
2725601,2,32,574286,3865,64,133,26,58,58,1400/12/28,5508,55,57,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,26,1,0,0,0,0,0,0,0.0,1.0444,549850,1.6408,0.766,574286.0,749700,1,350000,1,1,1,1,"[3,4]",[6],[0],0,0
2725602,3,32,561055,1766,396,120,125,26,72,1400/12/28,5508,69,71,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,26,1,0,0,0,0,0,0,0.0,1.0204,549850,1.603,0.7484,561055.0,749700,1,350000,1,1,1,1,[6],[],[2],0,0
2725603,4,32,586083,2698,119,125,26,60,60,1400/12/28,5508,57,59,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,26,1,0,0,0,0,0,0,0.0,1.0659,549850,1.6745,0.7818,586083.0,749700,1,350000,1,1,1,1,[6],[],[2],0,0
2725604,5,32,563915,1502,303,125,26,52,52,1400/12/28,5508,49,51,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,26,1,0,0,0,0,0,0,0.0,1.0256,549850,1.6112,0.7522,563915.0,749700,1,350000,1,1,1,1,[6],[],[1],0,0
2725605,6,32,579074,2646,330,155,26,86,86,1400/12/28,5508,83,85,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,26,2,0,0,0,0,0,0,0.0,1.0531,549850,1.6545,0.7724,579074.0,749700,1,350000,1,1,1,1,[],[],"[3,4,5]",0,0
2725606,0,33,600346,295,216,22,125,43,46,1400/12/28,5508,43,45,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.0918,549850,1.7153,0.8008,600346.0,749700,1,350000,1,1,1,1,"[8,3,1]","[11,12,13]",[],0,0
2725607,1,33,541081,846,283,22,120,43,47,1400/12/28,5508,45,46,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,2,0,0,0,0,0,0,0.0,0.9841,549850,1.5459,0.7217,541081.0,749700,1,350000,1,1,1,1,"[10,4,2]","[12,13]",[0],0,0
2725608,2,33,604866,2883,250,125,22,43,49,1400/12/28,5508,46,48,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.1001,549850,1.7282,0.8068,604866.0,749700,1,350000,1,1,1,1,"[11,6]","[12,13]",[1],0,0
2725609,3,33,617606,1564,206,22,43,48,48,1400/12/28,5508,45,47,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,2,0,0,0,0,0,0,0.0,1.1232,549850,1.7646,0.8238,617606.0,749700,1,350000,1,1,1,1,[12],[13],[0],0,0
2725610,4,33,602766,735,227,22,43,49,49,1400/12/28,5508,46,48,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.0962,549850,1.7222,0.804,602766.0,749700,1,350000,1,1,1,1,"[7,5,9]","[10,12,13]",[1],0,0
2725611,5,33,607533,567,89,125,43,51,51,1400/12/28,5508,48,50,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,2,0,0,0,0,0,0,0.0,1.1049,549850,1.7358,0.8104,607533.0,749700,1,350000,1,1,1,1,[7],"[10,12,13]",[4],0,0
2725612,6,33,614407,828,368,155,43,51,51,1400/12/28,5508,48,50,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.1174,549850,1.7554,0.8195,614407.0,749700,1,350000,1,1,1,1,[11],"[12,13]",[2],0,0
2725613,7,33,617807,3798,106,12,43,87,87,1400/12/28,5508,84,86,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.1236,549850,1.7652,0.8241,617807.0,749700,1,350000,1,1,1,1,[10],"[12,13]","[4,5]",0,0
2725614,8,33,552285,2386,165,155,120,43,77,1400/12/28,5508,74,76,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.0044,549850,1.578,0.7367,552285.0,749700,1,350000,1,1,1,1,[11],"[12,13]",[0],0,0
2725615,9,33,569097,623,68,125,22,43,51,1400/12/28,5508,48,50,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.035,549850,1.626,0.7591,569097.0,749700,1,350000,1,1,1,1,[12],[13],[4],0,0
2725616,10,33,601922,3865,37,86,43,101,101,1400/12/28,5508,98,100,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.0947,549850,1.7198,0.8029,601922.0,749700,1,350000,1,1,1,1,[12],[13],"[1,7]",0,0
2725617,11,33,594048,1195,398,133,120,43,87,1400/12/28,5508,84,86,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.0804,549850,1.6973,0.7924,594048.0,749700,1,350000,1,1,1,1,[12],[13],"[2,6,8]",0,0
2725618,12,33,628773,2683,91,110,22,43,126,1400/12/28,5508,123,125,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.1435,549850,1.7965,0.8387,628773.0,749700,1,350000,1,1,1,1,[13],[],"[3,9,10,11]",0,0
2725619,13,33,607358,2111,195,155,43,136,136,1400/12/28,5508,133,135,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.1046,549850,1.7353,0.8101,607358.0,749700,1,350000,1,1,1,1,[],[],[12],0,0
2725620,0,0,581336,2376,376,155,24,27,27,1400/12/28,5508,24,26,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,24,1,0,0,0,0,0,0,0.0,1.5258,381000,1.661,1.411,581336.0,412000,1,350000,1,1,1,1,"[5,1]",[7],[],0,0
2725621,1,0,592600,678,305,22,24,29,29,1400/12/28,5508,26,28,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,24,1,0,0,0,0,0,0,0.0,1.5554,381000,1.6931,1.4383,592600.0,412000,1,350000,1,1,1,1,"[7,2,3]",[],[0],0,0
2725622,2,0,591334,266,209,22,12,24,31,1400/12/28,5508,28,30,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,24,2,0,0,0,0,0,0,0.0,1.5521,381000,1.6895,1.4353,591334.0,412000,1,350000,1,1,1,1,[4],"[6,7]",[1],0,0
2725623,3,0,553326,1402,91,125,22,24,31,1400/12/28,5508,28,30,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,24,1,0,0,0,0,0,0,0.0,1.4523,381000,1.5809,1.343,553326.0,412000,1,350000,1,1,1,1,[7],[],[1],0,0
2725624,4,0,570033,2545,210,133,125,24,37,1400/12/28,5508,34,36,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,24,2,0,0,0,0,0,0,0.0,1.4961,381000,1.6287,1.3836,570033.0,412000,1,350000,1,1,1,1,[6],[7],[2],0,0
2725625,5,0,565460,3600,324,120,24,41,41,1400/12/28,5508,38,40,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,24,1,0,0,0,0,0,0,0.0,1.4841,381000,1.6156,1.3725,565460.0,412000,1,350000,1,1,1,1,[7],[],[0],0,0
2725626,6,0,605903,2158,103,133,24,77,77,1400/12/28,5508,74,76,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,24,2,0,0,0,0,0,0,0.0,1.5903,381000,1.7312,1.4706,605903.0,412000,1,350000,1,1,1,1,[7],[],[4],0,0
2725627,7,0,624447,912,114,12,24,110,110,1400/12/28,5508,107,109,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,24,1,0,0,0,0,0,0,0.0,1.639,381000,1.7841,1.5156,624447.0,412000,1,350000,1,1,1,1,[],[],"[1,3,5,6]",0,0
2725628,0,1,573103,1279,333,22,155,14,17,1400/12/28,5508,14,16,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.5042,381000,1.6374,1.391,573103.0,412000,1,350000,1,1,1,1,"[4,1,2]","[6,8]",[],0,0
2725629,1,1,576299,100,251,125,22,14,19,1400/12/28,5508,16,18,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,2,0,0,0,0,0,0,0.0,1.5126,381000,1.6466,1.3988,576299.0,412000,1,350000,1,1,1,1,"[6,3]",[8],[0],0,0
2725630,2,1,566653,414,336,125,14,19,19,1400/12/28,5508,16,18,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.4873,381000,1.619,1.3754,566653.0,412000,1,350000,1,1,1,1,[7],[8],[0],0,0
2725631,3,1,572899,102,94,125,155,14,21,1400/12/28,5508,18,20,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,2,0,0,0,0,0,0,0.0,1.5037,381000,1.6369,1.3905,572899.0,412000,1,350000,1,1,1,1,[7],[8],[1],0,0
2725632,4,1,619424,3991,57,22,120,14,55,1400/12/28,5508,52,54,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.6258,381000,1.7698,1.5035,619424.0,412000,1,350000,1,1,1,1,"[6,5]",[8],[0],0,0
2725633,5,1,555531,179,286,120,125,14,57,1400/12/28,5508,54,56,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.4581,381000,1.5872,1.3484,555531.0,412000,1,350000,1,1,1,1,[7],[8],[4],0,0
2725634,6,1,567001,3631,118,86,110,14,67,1400/12/28,5508,64,66,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.4882,381000,1.62,1.3762,567001.0,412000,1,350000,1,1,1,1,[8],[],"[1,4]",0,0
2725635,7,1,616989,2679,159,133,125,14,65,1400/12/28,5508,62,64,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.6194,381000,1.7628,1.4975,616989.0,412000,1,350000,1,1,1,1,[8],[],"[2,3,5]",0,0
2725636,8,1,547490,2683,74,155,14,105,105,1400/12/28,5508,102,104,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.437,381000,1.5643,1.3289,547490.0,412000,1,350000,1,1,1,1,[],[],"[6,7]",0,0
2725637,0,2,617802,2663,193,120,19,22,22,1400/12/28,5508,19,21,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.6215,381000,1.7651,1.4995,617802.0,412000,1,350000,1,1,1,1,"[12,4,1]",[13],[],0,0
2725638,1,2,555261,1097,124,120,12,19,24,1400/12/28,5508,21,23,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.4574,381000,1.5865,1.3477,555261.0,412000,1,350000,1,1,1,1,"[12,5,2]",[13],[0],0,0
2725639,2,2,609040,1306,224,125,19,26,26,1400/12/28,5508,23,25,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.5985,381000,1.7401,1.4783,609040.0,412000,1,350000,1,1,1,1,"[12,3]",[13],[1],0,0
2725640,3,2,607920,3779,114,120,19,28,28,1400/12/28,5508,25,27,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.5956,381000,1.7369,1.4755,607920.0,412000,1,350000,1,1,1,1,[7],"[12,13]",[2],0,0
2725641,4,2,562200,2209,400,133,19,24,24,1400/12/28,5508,21,23,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.4756,381000,1.6063,1.3646,562200.0,412000,1,350000,1,1,1,1,"[11,8]",[13],[0],0,0
2725642,5,2,544093,2230,19,133,155,19,26,1400/12/28,5508,23,25,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.4281,381000,1.5546,1.3206,544093.0,412000,1,350000,1,1,1,1,[6],"[12,13]",[1],0,0
2725643,6,2,613214,3507,73,120,22,19,40,1400/12/28,5508,36,38,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.6095,381000,1.752,1.4884,613214.0,412000,1,350000,1,1,1,1,"[12,10]",[13],[5],0,0
2725644,7,2,620449,36,74,155,19,46,46,1400/12/28,5508,43,45,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.6285,381000,1.7727,1.5059,620449.0,412000,1,350000,1,1,1,1,[12],[13],[3],0,0
2725645,8,2,566948,3785,175,125,19,26,26,1400/12/28,5508,23,25,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.4881,381000,1.6199,1.3761,566948.0,412000,1,350000,1,1,1,1,[9],"[12,13]",[4],0,0
2725646,9,2,552549,611,359,12,19,32,32,1400/12/28,5508,29,31,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.4503,381000,1.5787,1.3411,552549.0,412000,1,350000,1,1,1,1,[12],[13],[8],0,0
2725647,10,2,613412,762,13,133,125,19,41,1400/12/28,5508,38,40,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.61,381000,1.7526,1.4889,613412.0,412000,1,350000,1,1,1,1,[12],[13],[6],0,0
2725648,11,2,554542,1092,195,86,125,19,37,1400/12/28,5508,34,36,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.4555,381000,1.5844,1.346,554542.0,412000,1,350000,1,1,1,1,[13],[],[4],0,0
2725649,12,2,554661,1424,77,133,19,87,87,1400/12/28,5508,84,86,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,1,0,0,0,0,0,0,0.0,1.4558,381000,1.5847,1.3463,554661.0,412000,1,350000,1,1,1,1,[13],[],"[0,1,2,6,7,9,10]",0,0
2725650,13,2,575417,2154,52,120,19,93,93,1400/12/28,5508,90,92,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,19,2,0,0,0,0,0,0,0.0,1.5103,381000,1.644,1.3966,575417.0,412000,1,350000,1,1,1,1,[],[],"[11,12]",0,0
2725651,0,3,615965,3430,343,155,0,3,3,1400/12/28,5508,0,2,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,0,1,0,0,0,0,0,0,0.0,1.6167,381000,1.7599,1.4951,615965.0,412000,1,350000,1,1,1,1,"[5,1,3]",[6],[],0,0
2725652,1,3,549551,1715,98,125,0,5,5,1400/12/28,5508,2,4,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,0,1,0,0,0,0,0,0,0.0,1.4424,381000,1.5701,1.3339,549551.0,412000,1,350000,1,1,1,1,"[5,2]",[6],[0],0,0
2725653,2,3,619146,3230,89,155,12,0,7,1400/12/28,5508,4,6,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,0,2,0,0,0,0,0,0,0.0,1.6251,381000,1.769,1.5028,619146.0,412000,1,350000,1,1,1,1,[4],[6],[1],0,0
2725654,3,3,627041,3983,297,133,0,5,5,1400/12/28,5508,2,4,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,0,2,0,0,0,0,0,0,0.0,1.6458,381000,1.7915,1.5219,627041.0,412000,1,350000,1,1,1,1,[5],[6],[0],0,0
2725655,4,3,605887,3757,174,120,0,30,30,1400/12/28,5508,27,29,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,0,2,0,0,0,0,0,0,0.0,1.5903,381000,1.7311,1.4706,605887.0,412000,1,350000,1,1,1,1,[6],[],[2],0,0
2725656,5,3,595404,3149,125,110,155,0,44,1400/12/28,5508,41,43,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,0,1,0,0,0,0,0,0,0.0,1.5627,381000,1.7012,1.4452,595404.0,412000,1,350000,1,1,1,1,[6],[],"[0,1,3]",0,0
2725657,6,3,589431,1125,343,110,0,69,69,1400/12/28,5508,66,68,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,0,1,0,0,0,0,0,0,0.0,1.5471,381000,1.6841,1.4307,589431.0,412000,1,350000,1,1,1,1,[],[],"[4,5]",0,0
2725658,0,4,556457,3742,326,22,7,10,10,1400/12/28,5508,7,9,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,7,2,0,0,0,0,0,0,0.0,1.4605,381000,1.5899,1.3506,556457.0,412000,1,350000,1,1,1,1,"[4,1,3]",[5],[],0,0
2725659,1,4,579697,1276,67,120,22,7,12,1400/12/28,5508,9,11,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,7,1,0,0,0,0,0,0,0.0,1.5215,381000,1.6563,1.407,579697.0,412000,1,350000,1,1,1,1,[2],"[4,5]",[0],0,0
2725660,2,4,594350,3094,54,133,7,29,29,1400/12/28,5508,26,28,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,7,1,0,0,0,0,0,0,0.0,1.56,381000,1.6981,1.4426,594350.0,412000,1,350000,1,1,1,1,[4],[5],[1],0,0
2725661,3,4,575986,1918,295,133,125,7,12,1400/12/28,5508,9,11,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,7,1,0,0,0,0,0,0,0.0,1.5118,381000,1.6457,1.398,575986.0,412000,1,350000,1,1,1,1,[5],[],[0],0,0
2725662,4,4,562265,2936,173,86,155,7,39,1400/12/28,5508,36,38,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,7,2,0,0,0,0,0,0,0.0,1.4758,381000,1.6065,1.3647,562265.0,412000,1,350000,1,1,1,1,[5],[],"[0,2]",0,0
2725663,5,4,595194,1974,61,125,7,57,57,1400/12/28,5508,54,56,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,7,1,0,0,0,0,0,0,0.0,1.5622,381000,1.7006,1.4446,595194.0,412000,1,350000,1,1,1,1,[],[],"[3,4]",0,0
2725664,0,5,626531,638,288,133,13,16,16,1400/12/28,5508,13,15,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.6444,381000,1.7901,1.5207,626531.0,412000,1,350000,1,1,1,1,"[3,1,7,8]","[10,11]",[],0,0
2725665,1,5,598366,2374,205,133,13,18,18,1400/12/28,5508,15,17,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.5705,381000,1.7096,1.4523,598366.0,412000,1,350000,1,1,1,1,"[3,2,4]","[10,11]",[0],0,0
2725666,2,5,620265,3378,347,110,13,20,20,1400/12/28,5508,17,19,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,2,0,0,0,0,0,0,0.0,1.628,381000,1.7722,1.5055,620265.0,412000,1,350000,1,1,1,1,"[11,5,6]",[],[1],0,0
2725667,3,5,543951,2250,28,110,13,43,43,1400/12/28,5508,40,42,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.4277,381000,1.5541,1.3203,543951.0,412000,1,350000,1,1,1,1,[10],[11],"[0,1]",0,0
2725668,4,5,577668,771,298,125,110,13,20,1400/12/28,5508,17,19,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.5162,381000,1.6505,1.4021,577668.0,412000,1,350000,1,1,1,1,[10],[11],[1],0,0
2725669,5,5,627534,2978,212,133,13,22,22,1400/12/28,5508,19,21,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.6471,381000,1.793,1.5231,627534.0,412000,1,350000,1,1,1,1,[9],"[10,11]",[2],0,0
2725670,6,5,548231,787,24,22,13,22,22,1400/12/28,5508,19,21,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,2,0,0,0,0,0,0,0.0,1.4389,381000,1.5664,1.3307,548231.0,412000,1,350000,1,1,1,1,[10],[11],[2],0,0
2725671,7,5,546304,1772,137,86,12,13,19,1400/12/28,5508,15,17,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,2,0,0,0,0,0,0,0.0,1.4339,381000,1.5609,1.326,546304.0,412000,1,350000,1,1,1,1,[10],[11],[0],0,0
2725672,8,5,565040,945,29,110,22,13,18,1400/12/28,5508,15,17,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.483,381000,1.6144,1.3715,565040.0,412000,1,350000,1,1,1,1,[11],[],[0],0,0
2725673,9,5,600430,3420,86,110,120,13,48,1400/12/28,5508,45,47,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.5759,381000,1.7155,1.4574,600430.0,412000,1,350000,1,1,1,1,[10],[11],[5],0,0
2725674,10,5,623830,773,250,133,13,69,69,1400/12/28,5508,66,68,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.6373,381000,1.7824,1.5142,623830.0,412000,1,350000,1,1,1,1,[11],[],"[3,4,6,7,9]",0,0
2725675,11,5,578308,687,330,155,110,13,78,1400/12/28,5508,75,77,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.5179,381000,1.6523,1.4037,578308.0,412000,1,350000,1,1,1,1,[],[],"[2,8,10]",0,0
2725676,0,6,572478,2268,124,86,133,8,11,1400/12/28,5508,8,10,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,1,0,0,0,0,0,0,0.0,1.5026,381000,1.6357,1.3895,572478.0,412000,1,350000,1,1,1,1,"[1,5,2,3]","[9,11,12]",[],0,0
2725677,1,6,613816,968,101,12,8,31,31,1400/12/28,5508,28,30,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,3,0,0,0,0,0,0,0.0,1.6111,381000,1.7538,1.4898,613816.0,412000,1,350000,1,1,1,1,[9],"[11,12]",[0],0,0
2725678,2,6,581428,3839,300,155,8,13,13,1400/12/28,5508,10,12,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,2,0,0,0,0,0,0,0.0,1.5261,381000,1.6612,1.4112,581428.0,412000,1,350000,1,1,1,1,"[6,4]","[8,10,12]",[0],0,0
2725679,3,6,629779,3862,310,22,8,13,13,1400/12/28,5508,10,12,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,1,0,0,0,0,0,0,0.0,1.653,381000,1.7994,1.5286,629779.0,412000,1,350000,1,1,1,1,[7],"[10,12]",[0],0,0
2725680,4,6,597757,736,225,120,12,8,15,1400/12/28,5508,12,14,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,1,0,0,0,0,0,0,0.0,1.5689,381000,1.7079,1.4509,597757.0,412000,1,350000,1,1,1,1,[6],"[8,10,12]",[2],0,0
2725681,5,6,587003,2841,167,12,8,13,13,1400/12/28,5508,10,12,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,1,0,0,0,0,0,0,0.0,1.5407,381000,1.6772,1.4248,587003.0,412000,1,350000,1,1,1,1,[9],"[11,12]",[0],0,0
2725682,6,6,601283,685,304,155,12,8,48,1400/12/28,5508,45,47,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,2,0,0,0,0,0,0,0.0,1.5782,381000,1.718,1.4594,601283.0,412000,1,350000,1,1,1,1,[8],"[10,12]","[2,4]",0,0
2725683,7,6,602415,32,189,125,22,8,53,1400/12/28,5508,50,52,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,1,0,0,0,0,0,0,0.0,1.5811,381000,1.7212,1.4622,602415.0,412000,1,350000,1,1,1,1,[10],[12],[3],0,0
2725684,8,6,604500,409,157,110,133,8,53,1400/12/28,5508,50,52,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,1,0,0,0,0,0,0,0.0,1.5866,381000,1.7271,1.4672,604500.0,412000,1,350000,1,1,1,1,[10],[12],[6],0,0
2725685,9,6,617642,3078,329,110,8,48,48,1400/12/28,5508,45,47,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,1,0,0,0,0,0,0,0.0,1.6211,381000,1.7647,1.4991,617642.0,412000,1,350000,1,1,1,1,[11],[12],"[1,5]",0,0
2725686,10,6,623943,2037,388,133,155,8,83,1400/12/28,5508,80,82,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,2,0,0,0,0,0,0,0.0,1.6376,381000,1.7827,1.5144,623943.0,412000,1,350000,1,1,1,1,[12],[],"[7,8]",0,0
2725687,11,6,592564,1718,97,125,8,63,63,1400/12/28,5508,60,62,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,8,1,0,0,0,0,0,0,0.0,1.5553,381000,1.693,1.4383,592564.0,412000,1,350000,1,1,1,1,[12],[],[9],0,0
